count_point_id,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_name,local_authority_code,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
90002,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,A90,TA,Major,LA boundary,A90,312223,677310,55.980714,-3.4082974,2.3,1.43,Counted,Manual count,W,0,161,28343,147,5357,561,110,281,55,409,772,2188,36196
20915,2018,3,Scotland,S92000003,4,North Lanarkshire,S12000044,A803,PA,Major,Tak-ma-doon Rd,LA Boundary,275300,678350,55.98187629,-4.00016407,4.3,2.67,Estimated,Estimated using previous year's AADF on this link,E,1,9,3684,28,844,150,32,96,1,22,44,345,4909
20915,2018,3,Scotland,S92000003,4,North Lanarkshire,S12000044,A803,PA,Major,Tak-ma-doon Rd,LA Boundary,275300,678350,55.98187629,-4.00016407,4.3,2.67,Estimated,Estimated using previous year's AADF on this link,W,0,15,3362,25,1013,131,38,57,7,17,29,279,4694
10702,2018,3,Scotland,S92000003,27,West Lothian,S12000040,M9,TM,Major,3,2,304400,677800,55.98362032,-3.53379504,3.5,2.17,Counted,Automatic counter,E,0,28,16801,50,2895,485,60,107,52,214,416,1334,21107
10702,2018,3,Scotland,S92000003,27,West Lothian,S12000040,M9,TM,Major,3,2,304400,677800,55.98362032,-3.53379504,3.5,2.17,Counted,Automatic counter,W,0,32,16220,55,3285,456,84,128,34,190,505,1397,20988
10958,2018,3,Scotland,S92000003,49,East Dunbartonshire,S12000045,A891,PA,Major,LA Boundary,B822 Crosshill Street,260800,679020,55.98390355,-4.23271633,5.2,3.23,Estimated,Estimated using previous year's AADF on this link,E,3,5,761,1,152,22,1,3,0,0,0,26,945
10958,2018,3,Scotland,S92000003,49,East Dunbartonshire,S12000045,A891,PA,Major,LA Boundary,B822 Crosshill Street,260800,679020,55.98390355,-4.23271633,5.2,3.23,Estimated,Estimated using previous year's AADF on this link,W,5,4,669,2,155,25,3,3,3,1,0,35,865
20918,2018,3,Scotland,S92000003,42,Stirling,S12000030,A809,PA,Major,B834,LA Boundary,252300,679330,55.98414492,-4.36899977,7.6,4.72,Estimated,Estimated using previous year's AADF on this link,N,5,9,1490,6,288,14,6,8,4,1,0,33,1826
20918,2018,3,Scotland,S92000003,42,Stirling,S12000030,A809,PA,Major,B834,LA Boundary,252300,679330,55.98414492,-4.36899977,7.6,4.72,Estimated,Estimated using previous year's AADF on this link,S,11,8,1557,6,291,14,7,7,3,0,0,31,1893
1067,2018,3,Scotland,S92000003,27,West Lothian,S12000040,A706,PA,Major,A803,LA Boundary,299400,678000,55.98439368,-3.61397185,1.9,1.18,Estimated,Estimated using previous year's AADF on this link,N,6,13,2089,29,448,39,7,0,1,0,1,49,2628
1067,2018,3,Scotland,S92000003,27,West Lothian,S12000040,A706,PA,Major,A803,LA Boundary,299400,678000,55.98439368,-3.61397185,1.9,1.18,Estimated,Estimated using previous year's AADF on this link,S,7,11,2008,29,430,39,1,0,1,1,0,42,2520
90001,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,A904,PA,Major,M90,A9000,311985,677744,55.984568,-3.4122524,1.4,0.87,Estimated,Estimated using previous year's AADF on this link,C,18,75,11004,29,2155,166,44,74,39,59,105,487,13750
90000,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,A904,PA,Major,LA boundary,M90,311101,677798,55.98489,-3.4264338,0.7,0.43,Counted,Dependent on a neighbouring counted link,E,10,35,5071,13,995,77,20,34,18,27,48,225,6339
90000,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,A904,PA,Major,LA boundary,M90,311101,677798,55.98489,-3.4264338,0.7,0.43,Counted,Dependent on a neighbouring counted link,W,9,32,4645,12,912,70,19,31,17,25,44,206,5807
30915,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A801,PA,Major,B805/B825,M9 jn4,295090,678200,55.98526632,-3.68309672,3.2,1.99,Estimated,Estimated using previous year's AADF on this link,N,0,65,3653,11,1242,122,50,53,13,89,108,434,5405
30915,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A801,PA,Major,B805/B825,M9 jn4,295090,678200,55.98526632,-3.68309672,3.2,1.99,Estimated,Estimated using previous year's AADF on this link,S,0,60,3688,11,1264,134,56,59,12,88,102,449,5473
74395,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M9,TM,Major,A801,LA boundary,297000,678170,55.98541096,-3.65248583,3.6,2.24,Estimated,Estimated using previous year's AADF on this link,E,0,71,14426,63,3013,291,91,107,34,314,348,1184,18757
74395,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M9,TM,Major,A801,LA boundary,297000,678170,55.98541096,-3.65248583,3.6,2.24,Estimated,Estimated using previous year's AADF on this link,W,0,52,14899,77,3360,305,114,129,33,256,437,1274,19662
40923,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A814,PA,Major,"Campbell Drive, Helensburgh",LA Boundary,232400,680200,55.98541503,-4.68813908,8.8,5.47,Counted,Manual count,E,9,15,3553,37,477,52,9,39,4,5,2,112,4194
40923,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A814,PA,Major,"Campbell Drive, Helensburgh",LA Boundary,232400,680200,55.98541503,-4.68813908,8.8,5.47,Counted,Manual count,W,5,16,3607,32,443,65,10,44,1,6,3,130,4229
78616,2018,3,Scotland,S92000003,27,West Lothian,S12000040,A803,PA,Major,"Springfield Rd, Linlithgow",M9,302250,678070,55.98561182,-3.5683377,0.8,0.5,Estimated,Estimated from nearby links,C,79,30,16381,303,1935,101,27,9,17,5,11,169,18817
20769,2018,3,Scotland,S92000003,43,West Dunbartonshire,S12000039,A82,TA,Major,A82 spur to A812/B857,A811,238670,680000,55.98576928,-4.5876311,4.6,2.86,Estimated,Estimated using previous year's AADF on this link,N,6,132,9385,107,1906,285,28,52,31,38,69,503,12034
20769,2018,3,Scotland,S92000003,43,West Dunbartonshire,S12000039,A82,TA,Major,A82 spur to A812/B857,A811,238670,680000,55.98576928,-4.5876311,4.6,2.86,Estimated,Estimated using previous year's AADF on this link,S,3,138,9472,98,1768,249,46,48,33,30,88,494,11971
80389,2018,3,Scotland,S92000003,42,Stirling,S12000030,A891,PA,Major,A81,LA Boundary,257000,679400,55.98619736,-4.29377171,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,E,4,4,757,0,271,35,7,12,4,0,1,59,1092
80389,2018,3,Scotland,S92000003,42,Stirling,S12000030,A891,PA,Major,A81,LA Boundary,257000,679400,55.98619736,-4.29377171,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,W,9,10,899,3,275,34,5,5,1,0,1,47,1234
90010,2018,3,Scotland,S92000003,27,West Lothian,S12000040,A904,PA,Major,B8046,LA Boundary,310000,678000,55.98650053,-3.44414181,6.6,4.1,Counted,Automatic counter,E,10,35,5071,13,995,77,20,34,18,27,48,225,6339
90010,2018,3,Scotland,S92000003,27,West Lothian,S12000040,A904,PA,Major,B8046,LA Boundary,310000,678000,55.98650053,-3.44414181,6.6,4.1,Counted,Automatic counter,W,9,32,4645,12,912,70,19,31,17,25,44,206,5807
50964,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,M9 jn4,B8029 Mll Rd,295800,678400,55.9872173,-3.6717997,3.9,2.42,Counted,Manual count,E,5,27,3765,57,497,42,6,4,6,19,21,97,4443
50964,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,M9 jn4,B8029 Mll Rd,295800,678400,55.9872173,-3.6717997,3.9,2.42,Counted,Manual count,W,9,30,3855,59,594,43,8,9,6,11,26,103,4641
80902,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A1,TA,Major,A199,A1087,367360,677270,55.9872842,-2.52474065,5.1,3.17,Counted,Automatic counter,E,0,53,5845,35,1429,161,23,72,41,349,237,884,8247
80902,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A1,TA,Major,A199,A1087,367360,677270,55.9872842,-2.52474065,5.1,3.17,Counted,Automatic counter,W,0,40,5777,30,1326,176,27,78,36,615,90,1022,8195
50701,2018,3,Scotland,S92000003,27,West Lothian,S12000040,M9,TM,Major,LA Boundary,3,301400,678300,55.98750348,-3.58204025,4.2,2.61,Estimated,Estimated using previous year's AADF on this link,E,0,71,14426,63,3013,291,91,107,34,314,348,1184,18757
50701,2018,3,Scotland,S92000003,27,West Lothian,S12000040,M9,TM,Major,LA Boundary,3,301400,678300,55.98750348,-3.58204025,4.2,2.61,Estimated,Estimated using previous year's AADF on this link,W,0,52,14899,77,3360,305,114,129,33,256,437,1274,19662
78533,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,LA Boundary,"Wellpark Rd, Banknock",277000,678970,55.98788242,-3.97321984,1.7,1.06,Estimated,Estimated using previous year's AADF on this link,E,1,5,2674,26,678,58,18,45,10,51,59,240,3623
78533,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,LA Boundary,"Wellpark Rd, Banknock",277000,678970,55.98788242,-3.97321984,1.7,1.06,Estimated,Estimated using previous year's AADF on this link,W,3,4,2575,25,684,62,28,50,17,29,36,223,3511
82070,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M80,TM,Major,B816,A803,278821,678951,55.98817539,-3.94404042,1.4,0.87,Counted,Automatic counter,E,0,126,29962,153,6242,1108,222,245,167,813,1628,4182,40665
82070,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M80,TM,Major,B816,A803,278821,678951,55.98817539,-3.94404042,1.4,0.87,Counted,Automatic counter,W,0,102,24277,124,5058,898,180,199,135,659,1319,3389,32949
1103,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,Eastcroft Drive,M9 jn4,294700,678600,55.98877316,-3.68950137,1.1,0.68,Counted,Manual count,E,2,28,3429,54,339,23,6,0,1,1,1,32,3882
1103,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,Eastcroft Drive,M9 jn4,294700,678600,55.98877316,-3.68950137,1.1,0.68,Counted,Manual count,W,0,25,3520,52,441,14,6,2,2,2,2,28,4065
10925,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A815,PA,Major,A880,A885,215300,681420,55.99008484,-4.96268981,4.1,2.55,Estimated,Estimated using previous year's AADF on this link,N,6,24,1912,31,545,97,19,15,8,7,18,165,2676
10925,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A815,PA,Major,A880,A885,215300,681420,55.99008484,-4.96268981,4.1,2.55,Estimated,Estimated using previous year's AADF on this link,S,7,44,2063,32,560,106,12,11,4,12,12,158,2857
90131,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A199,PA,Major,A1087,A1,364740,677610,55.99015291,-2.56677716,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,E,3,19,1798,9,406,69,26,19,4,6,10,134,2366
90131,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A199,PA,Major,A1087,A1,364740,677610,55.99015291,-2.56677716,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,W,2,20,1863,13,418,61,18,9,4,5,9,105,2419
10914,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,M9,A904,302650,678600,55.99045332,-3.56212108,0.6,0.37,Estimated,Estimated using previous year's AADF on this link,N,4,12,2957,19,547,86,15,10,8,9,15,142,3678
10914,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,M9,A904,302650,678600,55.99045332,-3.56212108,0.6,0.37,Estimated,Estimated using previous year's AADF on this link,S,4,10,2849,21,471,66,7,9,9,10,18,118,3469
90130,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A199,PA,Major,A198,A1087,364100,677660,55.99055452,-2.57704212,3.1,1.93,Estimated,Estimated using previous year's AADF on this link,E,0,6,1189,7,183,53,6,4,11,29,43,145,1530
90130,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A199,PA,Major,A198,A1087,364100,677660,55.99055452,-2.57704212,3.1,1.93,Estimated,Estimated using previous year's AADF on this link,W,0,6,1204,7,185,53,6,4,11,31,43,147,1550
40917,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,Wellpark Rd,A80,278000,679250,55.99065209,-3.95732789,1.1,0.68,Estimated,Estimated using previous year's AADF on this link,E,2,12,3568,53,899,114,32,69,10,19,41,287,4820
40917,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,Wellpark Rd,A80,278000,679250,55.99065209,-3.95732789,1.1,0.68,Estimated,Estimated using previous year's AADF on this link,W,2,7,3700,51,1091,124,41,63,6,19,32,285,5134
90004,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,A9000,PA,Major,LA boundary,A904,312478,678466,55.991143,-3.4045886,2,1.24,Counted,Dependent on a neighbouring counted link,N,68,9,104,167,68,1,0,0,1,0,0,2,351
90004,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,A9000,PA,Major,LA boundary,A904,312478,678466,55.991143,-3.4045886,2,1.24,Counted,Dependent on a neighbouring counted link,S,64,6,75,158,51,1,1,0,1,0,0,3,292
1145,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A886,PA,Major,B836,A8003,201000,682200,55.99136462,-5.19213871,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,E,4,1,293,8,92,17,5,3,1,3,0,30,425
1145,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A886,PA,Major,B836,A8003,201000,682200,55.99136462,-5.19213871,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,W,2,2,283,10,93,14,4,5,1,2,0,26,414
82068,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M80,TM,Major,A803,M80,279019,679374,55.99202372,-3.94105898,0.3,0.19,Counted,Automatic counter,S,0,11,2422,10,505,79,15,18,14,95,112,334,3282
40964,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A904,PA,Major,A803,LA Boundary/B9109,303000,678800,55.99232054,-3.55658504,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,E,3,10,2145,9,436,68,51,29,9,8,19,185,2785
40964,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A904,PA,Major,A803,LA Boundary/B9109,303000,678800,55.99232054,-3.55658504,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,W,4,15,1866,9,448,67,21,34,7,6,17,152,2490
30842,2018,3,Scotland,S92000003,42,Stirling,S12000030,A81,PA,Major,A891,A875,254800,680200,55.99271831,-4.32943573,5.9,3.67,Estimated,Estimated using previous year's AADF on this link,N,11,15,2233,17,409,42,6,1,0,0,0,49,2723
30842,2018,3,Scotland,S92000003,42,Stirling,S12000030,A81,PA,Major,A891,A875,254800,680200,55.99271831,-4.32943573,5.9,3.67,Estimated,Estimated using previous year's AADF on this link,S,7,24,2424,18,405,38,15,8,3,1,3,68,2939
82069,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M80,TM,Major,A803,M80,278799,679465,55.9927853,-3.94462462,0.4,0.25,Estimated,Estimated using previous year's AADF on this link,N,0,51,12040,62,2508,445,89,99,67,327,654,1681,16341
31019,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A6137,PA,Major,B1377,A198,348000,678100,55.99302919,-2.83517826,2.8,1.74,Estimated,Estimated using previous year's AADF on this link,N,9,5,1024,12,151,15,0,0,1,1,0,18,1209
31019,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A6137,PA,Major,B1377,A198,348000,678100,55.99302919,-2.83517826,2.8,1.74,Estimated,Estimated using previous year's AADF on this link,S,7,3,977,8,186,14,1,0,1,0,0,17,1191
78580,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B805,Eastcroft Drive,292000,679170,55.99329155,-3.73298851,3.7,2.3,Estimated,Estimated using previous year's AADF on this link,E,12,8,3413,74,453,29,5,2,1,1,0,37,3985
78580,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B805,Eastcroft Drive,292000,679170,55.99329155,-3.73298851,3.7,2.3,Estimated,Estimated using previous year's AADF on this link,W,7,10,3312,70,486,30,3,0,1,1,1,35,3913
20703,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M9,TM,Major,5,4,293700,679140,55.99340209,-3.70573667,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,E,0,27,19985,61,4278,420,140,201,61,271,620,1713,26064
20703,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M9,TM,Major,5,4,293700,679140,55.99340209,-3.70573667,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,W,0,37,20468,72,4622,486,145,227,54,292,765,1968,27167
10870,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A198,PA,Major,B1377,A6137,344800,678200,55.99356937,-2.88649055,5.3,3.29,Estimated,Estimated using previous year's AADF on this link,N,14,13,2368,28,474,20,13,0,4,0,1,37,2920
10870,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A198,PA,Major,B1377,A6137,344800,678200,55.99356937,-2.88649055,5.3,3.29,Estimated,Estimated using previous year's AADF on this link,S,0,0,0,0,0,0,0,0,0,0,0,0,0
50935,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A1087,PA,Major,A1,A1,365300,678120,55.99477583,-2.55786716,7.6,4.72,Estimated,Estimated using previous year's AADF on this link,E,9,7,1856,34,441,43,13,0,0,1,1,58,2397
50935,2018,3,Scotland,S92000003,34,East Lothian,S12000010,A1087,PA,Major,A1,A1,365300,678120,55.99477583,-2.55786716,7.6,4.72,Estimated,Estimated using previous year's AADF on this link,W,6,7,1926,34,451,36,8,0,1,1,1,46,2464
90006,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,M90,TM,Major,LA boundary,A904,311619,678940,55.995243,-3.4185099,2.3,1.43,Counted,Dependent on a neighbouring counted link,N,0,192,29457,110,5314,532,110,258,26,599,861,2386,37458
90006,2018,3,Scotland,S92000003,29,City of Edinburgh,S12000036,M90,TM,Major,LA boundary,A904,311619,678940,55.995243,-3.4185099,2.3,1.43,Counted,Dependent on a neighbouring counted link,S,0,166,29498,111,5545,661,111,257,103,679,1009,2819,38138
20706,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M80,TM,Major,4,5,279300,679750,55.99547085,-3.93672598,1.9,1.18,Counted,Automatic counter,E,0,136,24206,159,6736,828,129,278,156,765,1657,3813,35051
20706,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M80,TM,Major,4,5,279300,679750,55.99547085,-3.93672598,1.9,1.18,Counted,Automatic counter,W,0,109,23057,152,7473,796,200,263,205,712,1800,3977,34768
10916,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A80,A872,280400,679730,55.99556693,-3.91909229,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,E,12,6,3829,66,912,48,10,37,9,6,5,116,4929
10916,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A80,A872,280400,679730,55.99556693,-3.91909229,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,W,10,7,3866,65,852,55,17,46,14,2,10,143,4933
80242,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A880,PA,Major,A815,"end of A-road status, Blairmore",219530,682000,55.99689917,-4.89536233,7.2,4.47,Estimated,Estimated using previous year's AADF on this link,E,1,0,256,19,40,10,0,0,1,0,0,11,326
80242,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A880,PA,Major,A815,"end of A-road status, Blairmore",219530,682000,55.99689917,-4.89536233,7.2,4.47,Estimated,Estimated using previous year's AADF on this link,W,1,1,250,17,37,10,0,0,0,0,0,10,314
80178,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B8080 Corporation Street,B805,290000,679650,55.99714743,-3.76523121,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,E,19,21,7164,182,705,80,16,2,4,1,0,101,8174
80178,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B8080 Corporation Street,B805,290000,679650,55.99714743,-3.76523121,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,W,21,22,7741,172,775,85,4,2,2,0,1,93,8803
74408,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M9,TM,Major,A905,A9/A905,292500,679800,55.99906171,-3.72522893,1.1,0.68,Counted,Automatic counter,E,0,66,15264,50,3164,306,147,164,15,34,537,1203,19746
74408,2018,3,Scotland,S92000003,30,Falkirk,S12000014,M9,TM,Major,A905,A9/A905,292500,679800,55.99906171,-3.72522893,1.1,0.68,Counted,Automatic counter,W,0,41,14179,37,2966,349,155,157,20,119,654,1454,18677
80177,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A904,B8080 Corporation Street,289250,679900,55.99921983,-3.7773527,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,N,7,14,4625,122,580,90,5,2,3,2,2,103,5445
80177,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A904,B8080 Corporation Street,289250,679900,55.99921983,-3.7773527,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,S,7,18,4610,122,501,71,5,2,1,1,3,84,5335
78553,2018,3,Scotland,S92000003,43,West Dunbartonshire,S12000039,A811,PA,Major,A82,B857 Luss Rd,238400,681520,55.99932115,-4.5928678,0.7,0.43,Estimated,Estimated from nearby links,C,13,42,9353,306,1874,241,64,122,9,12,23,469,12045
74406,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A9,PA,Major,M9,A904,291200,679870,55.99939701,-3.74609059,3,1.86,Counted,Manual count,E,0,29,8338,31,1414,84,38,79,20,143,88,452,10263
74406,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A9,PA,Major,M9,A904,291200,679870,55.99939701,-3.74609059,3,1.86,Counted,Manual count,W,0,27,8555,27,1550,97,43,66,19,108,80,414,10573
80530,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A905,PA,Major,A904,B9143 Inchyra Road,294000,679860,55.99993463,-3.70121369,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,E,4,41,3358,16,803,137,58,105,23,25,36,385,4604
80530,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A905,PA,Major,A904,B9143 Inchyra Road,294000,679860,55.99993463,-3.70121369,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,W,11,42,3900,23,906,173,45,124,14,27,45,428,5299
80176,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A803 Princes St,A904,289080,680000,56.00007855,-3.78011831,0.3,0.19,Estimated,Estimated using previous year's AADF on this link,E,21,42,6294,372,922,48,10,1,3,2,2,65,7694
80176,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A803 Princes St,A904,289080,680000,56.00007855,-3.78011831,0.3,0.19,Estimated,Estimated using previous year's AADF on this link,W,13,35,5285,352,766,47,10,2,3,2,4,67,6505
78599,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A814,PA,Major,B832 Sinclair Street,Campbell Drive,230500,681920,56.00018383,-4.71964135,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,E,8,8,3151,26,481,52,6,16,14,2,3,92,3758
78599,2018,3,Scotland,S92000003,44,Argyll & Bute,S12000035,A814,PA,Major,B832 Sinclair Street,Campbell Drive,230500,681920,56.00018383,-4.71964135,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,W,8,12,3223,27,488,48,12,24,14,3,2,103,3854
1153,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A905,PA,Major,M9,M9 slip,292310,680000,56.00081517,-3.72835401,1.1,0.68,Estimated,Estimated using previous year's AADF on this link,E,3,11,3640,25,916,152,68,21,16,50,72,378,4970
1153,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A905,PA,Major,M9,M9 slip,292310,680000,56.00081517,-3.72835401,1.1,0.68,Estimated,Estimated using previous year's AADF on this link,W,7,20,6017,43,1572,261,109,56,23,119,138,706,8359
80531,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A905,PA,Major,M9,B9143 Inchyra Road,293410,680000,56.00106107,-3.71072475,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,E,22,48,7066,63,1365,213,149,130,13,233,233,970,9512
80531,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A905,PA,Major,M9,B9143 Inchyra Road,293410,680000,56.00106107,-3.71072475,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,W,14,35,7262,48,1441,201,116,118,21,168,219,844,9630
80175,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B902,A803 Park St,288820,680120,56.00109595,-3.78433466,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,N,4,8,6624,638,1064,41,10,0,13,3,1,68,8402
80400,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A9,B803 roundabout,288000,680170,56.00135405,-3.79749684,1,0.62,Estimated,Estimated using previous year's AADF on this link,E,15,11,7597,262,862,56,18,12,5,2,6,99,8831
80400,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A9,B803 roundabout,288000,680170,56.00135405,-3.79749684,1,0.62,Estimated,Estimated using previous year's AADF on this link,W,9,17,7311,273,866,90,9,39,5,4,4,150,8617
80173,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B902 Grahams Road,A803 Princes St,288900,680150,56.00138391,-3.78306498,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,S,39,27,7468,492,1147,153,26,5,6,2,0,191,9325
50954,2018,3,Scotland,S92000003,43,West Dunbartonshire,S12000039,A811,PA,Major,B857 Luss Rd,A813,239100,681730,56.0014414,-4.58178176,1,0.62,Estimated,Estimated using previous year's AADF on this link,W,6,22,4847,148,992,129,31,60,4,6,9,240,6249
50954,2018,3,Scotland,S92000003,43,West Dunbartonshire,S12000039,A811,PA,Major,B857 Luss Rd,A813,239100,681730,56.0014414,-4.58178176,1,0.62,Estimated,Estimated using previous year's AADF on this link,E,7,22,4895,171,960,122,35,66,5,6,14,249,6297
50967,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A706,PA,Major,LA Boundary,Crawfield Lane,299750,679900,56.00153115,-3.60907356,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,N,1,8,1955,29,456,35,4,0,1,1,0,41,2489
50967,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A706,PA,Major,LA Boundary,Crawfield Lane,299750,679900,56.00153115,-3.60907356,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,S,2,4,2054,26,444,23,0,0,1,0,0,24,2551
80172,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B803 roundabout,B902 Grahams Road,288600,680190,56.00167349,-3.78788943,0.5,0.31,Estimated,Estimated using previous year's AADF on this link,E,1,8,7064,32,968,49,11,6,21,5,6,98,8169
80172,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,B803 roundabout,B902 Grahams Road,288600,680190,56.00167349,-3.78788943,0.5,0.31,Estimated,Estimated using previous year's AADF on this link,W,4,11,6468,217,763,59,9,9,21,4,6,107,7566
78534,2018,3,Scotland,S92000003,30,Falkirk,S12000014,A803,PA,Major,A872,"road to Gateside Ave, Bonnybridge",282000,680390,56.00189005,-3.89374572,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,E,6,9,3072,78,581,30,12,28,1,1,6,78,3818
